file,n,m,cap_factor,corr,replication,find_status,find_found,find_time,find_cuts,find_br_calls,find_first_pne_time,brd_found_pne,brd_time,brd_alpha,opt_status,opt_time,opt_cuts,opt_mip_gap,best_pne_welfare,so_status,so_time,so_welfare,pos
2-10-5-strongcorr-0.txt,2,10,0.5,strongly_correlated,0,FEASIBLE,True,0.03805351257324219,16,20,0.03805351257324219,True,0.00617671012878418,1.0,OPTIMAL,0.02220010757446289,2,0.0,758.0,OPTIMAL,0.013031721115112305,758.0,1.0
2-10-5-strongcorr-1.txt,2,10,0.5,strongly_correlated,1,FEASIBLE,True,0.030536413192749023,14,16,0.030536413192749023,True,0.005999088287353516,1.0,OPTIMAL,0.02603626251220703,1,0.0,611.0,OPTIMAL,0.006512165069580078,611.0,1.0
2-10-5-strongcorr-2.txt,2,10,0.5,strongly_correlated,2,FEASIBLE,True,0.029068708419799805,13,16,0.029068708419799805,True,0.0065195560455322266,1.0,OPTIMAL,0.0200347900390625,1,0.0,651.0,OPTIMAL,0.005514383316040039,651.0,1.0
2-10-5-strongcorr-3.txt,2,10,0.5,strongly_correlated,3,FEASIBLE,True,0.022029876708984375,6,12,0.022029876708984375,True,0.006514072418212891,1.0,OPTIMAL,0.013028860092163086,0,0.0,648.0,OPTIMAL,0.004002094268798828,648.0,1.0
2-10-5-strongcorr-4.txt,2,10,0.5,strongly_correlated,4,FEASIBLE,True,0.02452874183654785,12,14,0.02452874183654785,True,0.004999399185180664,1.0,OPTIMAL,0.02173018455505371,0,0.0,586.0,OPTIMAL,0.006524801254272461,586.0,1.0
2-10-5-strongcorr-5.txt,2,10,0.5,strongly_correlated,5,FEASIBLE,True,0.02303767204284668,10,12,0.02303767204284668,True,0.0065081119537353516,1.0,OPTIMAL,0.011507749557495117,0,0.0,786.0,OPTIMAL,0.0040111541748046875,786.0,1.0
2-10-5-strongcorr-6.txt,2,10,0.5,strongly_correlated,6,FEASIBLE,True,0.029564857482910156,14,16,0.029564857482910156,True,0.00599980354309082,1.0,OPTIMAL,0.016524076461791992,0,0.0,576.0,OPTIMAL,0.00699305534362793,576.0,1.0
2-10-5-strongcorr-7.txt,2,10,0.5,strongly_correlated,7,FEASIBLE,True,0.025720834732055664,12,14,0.025720834732055664,True,0.0065271854400634766,1.0,OPTIMAL,0.02455925941467285,2,0.0,676.0,OPTIMAL,0.0050008296966552734,676.0,1.0
2-10-5-strongcorr-8.txt,2,10,0.5,strongly_correlated,8,FEASIBLE,True,0.04909205436706543,20,24,0.04909205436706543,True,0.006513833999633789,1.0,OPTIMAL,0.01403355598449707,0,0.0,710.0,OPTIMAL,0.01151418685913086,710.0,1.0
2-10-5-strongcorr-9.txt,2,10,0.5,strongly_correlated,9,FEASIBLE,True,0.03202056884765625,13,16,0.03202056884765625,True,0.0055065155029296875,1.0,OPTIMAL,0.015020370483398438,0,0.0,703.0,OPTIMAL,0.006512165069580078,703.0,1.0
2-10-5-uncorr-0.txt,2,10,0.5,uncorrelated,0,FEASIBLE,True,0.024543046951293945,12,14,0.024543046951293945,True,0.006508827209472656,1.0,OPTIMAL,0.019021272659301758,1,0.0,831.0,OPTIMAL,0.0035152435302734375,831.0,1.0
2-10-5-uncorr-1.txt,2,10,0.5,uncorrelated,1,FEASIBLE,True,0.025692462921142578,12,14,0.025692462921142578,True,0.006516456604003906,1.0,OPTIMAL,0.02330636978149414,2,0.0,724.0,OPTIMAL,0.0029959678649902344,724.0,1.0
2-10-5-uncorr-2.txt,2,10,0.5,uncorrelated,2,FEASIBLE,True,0.021030426025390625,10,12,0.021030426025390625,True,0.005519390106201172,1.0,OPTIMAL,0.017032146453857422,1,0.0,751.0,OPTIMAL,0.004517793655395508,751.0,1.0
2-10-5-uncorr-3.txt,2,10,0.5,uncorrelated,3,FEASIBLE,True,0.0252072811126709,11,14,0.0252072811126709,True,0.0065155029296875,1.0,OPTIMAL,0.015035390853881836,0,0.0,806.0,OPTIMAL,0.002000570297241211,806.0,1.0
2-10-5-uncorr-4.txt,2,10,0.5,uncorrelated,4,FEASIBLE,True,0.027067184448242188,14,16,0.027067184448242188,True,0.006001472473144531,1.0,OPTIMAL,0.01831364631652832,1,0.0,670.0,OPTIMAL,0.0020012855529785156,670.0,1.0
2-10-5-uncorr-5.txt,2,10,0.5,uncorrelated,5,FEASIBLE,True,0.02154254913330078,10,12,0.02154254913330078,True,0.0060079097747802734,1.0,OPTIMAL,0.01152181625366211,0,0.0,775.0,OPTIMAL,0.003000974655151367,775.0,1.0
2-10-5-uncorr-6.txt,2,10,0.5,uncorrelated,6,FEASIBLE,True,0.04256868362426758,18,24,0.04256868362426758,True,0.006533384323120117,1.0,OPTIMAL,0.033463239669799805,4,0.0,738.0,OPTIMAL,0.00404667854309082,738.0,1.0
2-10-5-uncorr-7.txt,2,10,0.5,uncorrelated,7,FEASIBLE,True,0.02255535125732422,10,12,0.02255535125732422,True,0.005491971969604492,1.0,OPTIMAL,0.011004924774169922,0,0.0,766.0,OPTIMAL,0.0030019283294677734,766.0,1.0
2-10-5-uncorr-8.txt,2,10,0.5,uncorrelated,8,FEASIBLE,True,0.03466606140136719,16,20,0.03466606140136719,True,0.006730794906616211,1.0,OPTIMAL,0.013250589370727539,0,0.0,623.0,OPTIMAL,0.002996683120727539,623.0,1.0
2-10-5-uncorr-9.txt,2,10,0.5,uncorrelated,9,FEASIBLE,True,0.025021076202392578,11,14,0.025021076202392578,True,0.0065155029296875,1.0,OPTIMAL,0.01602768898010254,0,0.0,616.0,OPTIMAL,0.0035250186920166016,616.0,1.0
2-10-5-weakcorr-0.txt,2,10,0.5,weakly_correlated,0,FEASIBLE,True,0.0350186824798584,16,20,0.0350186824798584,True,0.006520509719848633,1.0,OPTIMAL,0.023913145065307617,1,0.0,489.0,OPTIMAL,0.005000114440917969,489.0,1.0
2-10-5-weakcorr-1.txt,2,10,0.5,weakly_correlated,1,FEASIBLE,True,0.03019118309020996,13,16,0.03019118309020996,True,0.006371259689331055,1.0,OPTIMAL,0.014884233474731445,0,0.0,548.0,OPTIMAL,0.008521556854248047,548.0,1.0
2-10-5-weakcorr-2.txt,2,10,0.5,weakly_correlated,2,FEASIBLE,True,0.02855086326599121,13,16,0.02855086326599121,True,0.006520986557006836,1.0,OPTIMAL,0.022067546844482422,0,0.0,551.0,OPTIMAL,0.007000446319580078,551.0,1.0
2-10-5-weakcorr-3.txt,2,10,0.5,weakly_correlated,3,FEASIBLE,True,0.026546239852905273,11,14,0.026546239852905273,True,0.006514072418212891,1.0,OPTIMAL,0.01204371452331543,0,0.0,601.0,OPTIMAL,0.005000591278076172,601.0,1.0
2-10-5-weakcorr-4.txt,2,10,0.5,weakly_correlated,4,FEASIBLE,True,0.025063276290893555,11,14,0.02406001091003418,True,0.006158590316772461,1.0,OPTIMAL,0.011156558990478516,0,0.0,566.0,OPTIMAL,0.004244804382324219,566.0,1.0
