seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,2,11,22,True,True,1.0,0.008047819,OPTIMAL,2,0.0,22.0,0.091524839,0.099572659,0,0,0,0.015033722,22.0,OPTIMAL,22.0,0.017006397,1.0
0,4,2,11,23,True,True,1.0,0.046886444,OPTIMAL,2,0.0,22.0,0.092816353,0.139702797,0,0,0,0.053886175,22.0,OPTIMAL,22.0,0.05551672,1.0
0,4,2,11,24,True,True,1.0,0.019995451,OPTIMAL,2,0.0,22.0,0.128543139,0.148538589,0,0,0,0.02800107,22.0,OPTIMAL,22.0,0.063727856,1.0
0,4,2,11,25,True,True,1.0,0.022637844,OPTIMAL,2,0.0,22.0,0.117408037,0.140045881,0,0,0,0.03570962,22.0,OPTIMAL,22.0,0.069601774,1.0
0,4,2,12,24,True,True,1.0,0.019563913,OPTIMAL,2,0.0,24.0,0.120522022,0.140085936,0,0,0,0.02753377,24.0,OPTIMAL,24.0,0.023928404,1.0
0,4,2,12,25,True,True,1.0,0.036273956,OPTIMAL,2,0.0,24.0,0.168472052,0.204746008,0,0,0,0.054363966,24.0,OPTIMAL,24.0,0.065702677,1.0
0,4,2,12,26,True,True,1.0,0.048996449,OPTIMAL,2,0.0,24.0,0.150552511,0.19954896,0,0,0,0.05757761,24.0,OPTIMAL,24.0,0.087306023,1.0
0,4,2,12,27,True,True,1.0,0.041526079,OPTIMAL,2,0.0,24.0,0.161375284,0.202901363,0,0,0,0.049523592,24.0,OPTIMAL,24.0,0.091456652,1.0
0,4,2,13,26,True,True,1.0,0.008986473,OPTIMAL,2,0.0,26.0,0.140532732,0.149519205,0,0,0,0.016986609,26.0,OPTIMAL,26.0,0.022000551,1.0
0,4,2,13,27,True,True,1.0,0.05705142,OPTIMAL,2,0.0,26.0,0.155425072,0.212476492,0,0,0,0.075950623,26.0,OPTIMAL,26.0,0.078508854,1.0
0,4,2,13,28,True,True,1.0,0.029004335,OPTIMAL,2,0.0,26.0,0.146715641,0.175719976,0,0,0,0.037004232,26.0,OPTIMAL,26.0,0.093833208,1.0
0,4,2,13,29,True,True,1.0,0.034521341,OPTIMAL,2,0.0,26.0,0.204838037,0.239359379,0,0,0,0.053448915,26.0,OPTIMAL,26.0,0.132344246,1.0
0,4,2,14,28,True,True,1.0,0.015081882,OPTIMAL,2,0.0,28.0,0.123146772,0.138228655,0,0,0,0.025103331,28.0,OPTIMAL,28.0,0.038073063,1.0
0,4,2,14,29,True,True,1.0,0.02619195,OPTIMAL,2,0.0,28.0,0.177702665,0.203894615,0,0,0,0.034133911,28.0,OPTIMAL,28.0,0.094521999,1.0
