seed,n,m,w_bar,u_bar,delta,regular,sum_w,sum_u,feasibility_repairs,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,4,5,6,0.2,FALSE,20,20,0,TRUE,1,0.006997824,OPTIMAL,2,0,25,0.011003017,0.018000841,0,0,0,0.013999939,25,OPTIMAL,25,0.013000727,1
0,4,4,6,6,0.2,FALSE,24,24,0,TRUE,1,0.018514156,OPTIMAL,2,0,25,0.013001204,0.03151536,0,0,0,0.0265131,25,OPTIMAL,25,0.019005775,1
0,4,4,6,7,0.2,FALSE,24,24,0,TRUE,1,0.007497787,OPTIMAL,2,0,29,0.024998903,0.032496691,0,0,0,0.025496483,29,OPTIMAL,29,0.018000603,1
0,4,4,7,7,0.2,FALSE,28,28,0,TRUE,1,0.007002831,OPTIMAL,2,0,29,0.012999296,0.020002127,0,0,0,0.014001608,29,OPTIMAL,29,0.031996012,1
0,4,4,7,8,0.2,FALSE,28,28,0,TRUE,1,0.00800395,OPTIMAL,2,0,33,0.012999773,0.021003723,0,0,0,0.016003609,33,OPTIMAL,33,0.011997938,1
0,4,4,7,9,0.2,FALSE,28,32,0,TRUE,1,0.022521019,OPTIMAL,2,0,37,0.292539358,0.315060377,0,0,0,0.030519485,37,OPTIMAL,36.999997,0.316639423,1.000000081
0,4,4,8,8,0.2,FALSE,32,32,0,TRUE,1,0.006998777,OPTIMAL,2,0,33,0.015511274,0.022510052,0,0,0,0.01451087,33,OPTIMAL,33,0.029992342,1
0,4,4,8,9,0.2,FALSE,32,32,0,TRUE,1,0.017004967,OPTIMAL,2,0,37,0.015999794,0.033004761,0,0,0,0.026003838,37,OPTIMAL,37,0.038505554,1
0,4,4,8,10,0.2,FALSE,32,33,0,TRUE,1,0.053005219,OPTIMAL,2,0,43,0.029000521,0.082005739,0,0,0,0.063006878,43,OPTIMAL,43,0.037361145,1
0,4,4,9,9,0.2,FALSE,36,36,0,TRUE,1,0.008997917,OPTIMAL,2,0,37,0.026339054,0.035336971,0,0,0,0.025331974,37,OPTIMAL,37,0.024001598,1
0,4,4,9,10,0.2,FALSE,36,36,0,TRUE,1,0.007997513,OPTIMAL,2,0,43,0.027031898,0.035029411,0,0,0,0.023977995,43,OPTIMAL,43,0.013640642,1
0,4,4,9,11,0.2,FALSE,36,37,0,TRUE,1,0.027007103,OPTIMAL,2,0,47,0.025997162,0.053004265,0,0,0,0.035004139,47,OPTIMAL,47,0.055506468,1
0,4,4,10,10,0.2,FALSE,42,42,0,TRUE,1,0.008998156,OPTIMAL,2,0,43,0.021998644,0.030996799,0,0,0,0.021994829,43,OPTIMAL,43,0.014505863,1
0,4,4,10,11,0.2,FALSE,42,42,0,TRUE,1,0.008079767,OPTIMAL,2,0,47,0.017001152,0.025080919,0,0,0,0.016079187,47,OPTIMAL,47,0.014000416,1
0,4,4,10,12,0.2,FALSE,42,42,0,TRUE,1,0.009510279,OPTIMAL,2,0,51,0.01800251,0.027512789,0,0,0,0.01750946,51,OPTIMAL,51,0.01300025,1
0,4,4,10,13,0.2,FALSE,42,45,0,TRUE,1,0.066511869,OPTIMAL,2,0,55,0.195019007,0.261530876,0,0,0,0.076514959,55,OPTIMAL,55,0.152015686,1
0,4,4,11,11,0.2,FALSE,46,46,0,TRUE,1,0.008233786,OPTIMAL,2,0,47,0.019692659,0.027926445,0,0,0,0.016233444,47,OPTIMAL,47,0.018294573,1
0,4,4,11,12,0.2,FALSE,46,46,0,TRUE,1,0.022014856,OPTIMAL,2,0,51,0.018000364,0.040015221,0,0,0,0.030019522,51,OPTIMAL,51,0.013998985,1
0,4,4,11,13,0.2,FALSE,46,46,0,TRUE,1,0.0210042,OPTIMAL,2,0,55,0.030511379,0.051515579,0,0,0,0.029003859,55,OPTIMAL,55,0.015005112,1
0,4,4,11,14,0.2,FALSE,46,49,0,TRUE,1,0.030510426,OPTIMAL,2,0,59,0.257523775,0.288034201,0,0,0,0.039508343,59,OPTIMAL,59,0.14312458,1
0,4,4,12,12,0.2,FALSE,50,50,0,TRUE,1,0.008016109,OPTIMAL,2,0,51,0.038999081,0.04701519,0,0,0,0.023017645,51,OPTIMAL,51,0.018509626,1
0,4,4,12,13,0.2,FALSE,50,50,0,TRUE,1,0.009998798,OPTIMAL,2,0,55,0.026098967,0.036097765,0,0,0,0.023994684,55,OPTIMAL,55,0.022022009,1
0,4,4,12,14,0.2,FALSE,50,50,0,TRUE,1,0.016313553,OPTIMAL,2,0,59,0.019649506,0.035963058,0,0,0,0.024315119,59,OPTIMAL,59,0.016998529,1
0,4,4,12,15,0.2,FALSE,50,50,0,TRUE,1,0.007998943,OPTIMAL,2,0,64,0.029525757,0.0375247,0,0,0,0.015994072,64,OPTIMAL,64,0.016997576,1
0,4,4,13,13,0.2,FALSE,54,54,0,TRUE,1,0.017996073,OPTIMAL,2,0,55,0.022000313,0.039996386,0,0,0,0.027995825,55,OPTIMAL,55,0.02951169,1
0,4,4,13,14,0.2,FALSE,54,54,0,TRUE,1,0.007995129,OPTIMAL,2,0,59,0.051093817,0.059088945,0,0,0,0.028004885,59,OPTIMAL,59,0.018001795,1
0,4,4,13,15,0.2,FALSE,54,54,0,TRUE,1,0.022526979,OPTIMAL,2,0,64,0.021998405,0.044525385,0,0,0,0.030525208,64,OPTIMAL,64,0.018502951,1
0,4,4,13,16,0.2,FALSE,54,54,0,TRUE,1,0.018153429,OPTIMAL,2,0,68,0.023002148,0.041155577,0,0,0,0.027155638,68,OPTIMAL,68,0.017995596,1
0,4,4,14,14,0.2,FALSE,58,58,0,TRUE,1,0.019011736,OPTIMAL,2,0,59,0.033828974,0.05284071,0,0,0,0.027989149,59,OPTIMAL,59,0.027095795,1
0,4,4,14,15,0.2,FALSE,58,58,0,TRUE,1,0.01299715,OPTIMAL,2,0,64,0.03100729,0.04400444,0,0,0,0.028004169,64,OPTIMAL,64,0.031955004,1
0,4,4,14,16,0.2,FALSE,58,58,0,TRUE,1,0.008998394,OPTIMAL,2,0,68,0.022997141,0.031995535,0,0,0,0.016995192,68,OPTIMAL,68,0.021002769,1
0,4,4,14,17,0.2,FALSE,58,58,0,TRUE,1,0.019994497,OPTIMAL,2,0,72,0.040999651,0.060994148,0,0,0,0.034998178,72,OPTIMAL,72,0.021003485,1
0,4,4,15,15,0.2,FALSE,61,61,0,TRUE,1,0.009000778,OPTIMAL,2,0,64,0.027998924,0.036999702,0,0,0,0.02200532,64,OPTIMAL,64,0.036002159,1
0,4,4,15,16,0.2,FALSE,61,61,0,TRUE,1,0.007999182,OPTIMAL,2,0,68,0.038005352,0.046004534,0,0,0,0.02799964,68,OPTIMAL,68,0.02099967,1
0,4,4,15,17,0.2,FALSE,61,61,0,TRUE,1,0.021007776,OPTIMAL,2,0,72,0.025505781,0.046513557,0,0,0,0.029007673,72,OPTIMAL,72,0.034891844,1
0,4,4,15,18,0.2,FALSE,61,62,0,TRUE,1,0.123238325,OPTIMAL,2,0,76,0.040999174,0.164237499,0,0,0,0.131237507,76,OPTIMAL,76,0.059996367,1
0,4,5,5,4,0.2,FALSE,20,20,0,TRUE,1,0.006999731,OPTIMAL,2,0,20,0.018999338,0.025999069,0,0,0,0.016999006,20,OPTIMAL,20,0.02700305,1
0,4,5,6,5,0.2,FALSE,24,24,0,TRUE,1,0.016514063,OPTIMAL,2,0,27,0.015999079,0.032513142,0,0,0,0.024512053,27,OPTIMAL,27,0.034517288,1
0,4,5,7,6,0.2,FALSE,28,28,0,TRUE,1,0.017002821,OPTIMAL,2,0,32,0.013999224,0.031002045,0,0,0,0.025002003,32,OPTIMAL,32,0.034999132,1
0,4,5,8,7,0.2,FALSE,32,32,0,TRUE,1,0.009997368,OPTIMAL,2,0,37,0.029674768,0.039672136,0,0,0,0.029152393,37,OPTIMAL,37,0.024997234,1
0,4,5,9,8,0.2,FALSE,36,36,0,TRUE,1,0.017000914,OPTIMAL,2,0,42,0.033004999,0.050005913,0,0,0,0.031001091,42,OPTIMAL,42,0.018009186,1
0,4,5,10,8,0.2,FALSE,42,42,0,TRUE,1,0.010995626,OPTIMAL,2,0,42,0.028002501,0.038998127,0,0,0,0.018994331,42,OPTIMAL,42,0.019518614,1
0,4,5,10,9,0.2,FALSE,42,42,0,TRUE,1,0.008998871,OPTIMAL,2,0,47,0.030002594,0.039001465,0,0,0,0.029003382,47,OPTIMAL,47,0.021510124,1
0,4,5,11,9,0.2,FALSE,46,46,0,TRUE,1,0.018999577,OPTIMAL,2,0,47,0.033520937,0.052520514,0,0,0,0.039003611,47,OPTIMAL,47,0.020999193,1
0,4,5,11,10,0.2,FALSE,46,46,0,TRUE,1,0.017537117,OPTIMAL,2,0,56,0.03099966,0.048536777,0,0,0,0.037539244,56,OPTIMAL,56,0.025521994,1
0,4,5,12,10,0.2,FALSE,50,50,0,TRUE,1,0.010997295,OPTIMAL,2,0,56,0.016057014,0.02705431,0,0,0,0.017996311,56,OPTIMAL,56,0.013999939,1
0,4,5,12,11,0.2,FALSE,50,50,0,TRUE,1,0.011992216,OPTIMAL,2,0,61,0.017515659,0.029507875,0,0,0,0.020499706,61,OPTIMAL,61,0.0140028,1
